model,N,effect,replicate,lambda_emp,lambda_sd_emp,lambda_mu_perm,lambda_s_perm,lambda_z,lambda_p_one_sided,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,100,0.004,5,1.0384758636550366,0.009654730756816313,1.0293718104324145,0.012820755110263185,0.9039541587026179,0.18300985470955722,0,1.398511445708462,1.495356200082903,,0
mixture,100,0.004,6,1.0337538482858475,0.010845734803757017,1.0258493927740626,0.014463217438388142,0.6984184588550965,0.24245776792246265,0,1.401888638697026,1.495356200082903,,0
mixture,100,0.004,7,1.0284461878102757,0.010768421400883329,1.0229703539920219,0.00924235245793729,0.49939468993543124,0.30875067965110803,0,1.4107570132482659,1.495356200082903,,0
mixture,100,0.004,8,1.0105883956350057,0.010662591372594918,1.0230972383463826,0.011826286356852088,-1.1386557680735692,0.8725766208799576,0,1.419669609261722,1.495356200082903,,0
mixture,100,0.004,9,1.0256812222040996,0.012181707326555082,1.0259781218815294,0.01009519374257114,-0.023964600399362438,0.5095595773092974,0,1.4151850821794874,1.495356200082903,,0
mixture,100,0.004,10,1.0139649443744814,0.011851705809887076,1.0279897132463276,0.01063349881954346,-1.1602353386822852,0.8770234986317792,0,1.4204084163776516,1.495356200082903,,0
mixture,100,0.004,11,1.0107929951899177,0.01093418338889389,1.0266369060132328,0.008998947761388008,-1.4250943984634188,0.9229350421741602,0,1.402804853931483,1.495356200082903,,0
mixture,100,0.004,12,1.0191733280967554,0.010066142401688318,1.0303764691740254,0.011575907437537818,-1.077886506059683,0.8594577959698204,0,1.4244014882058758,1.495356200082903,,0
mixture,100,0.004,13,1.0317152857648213,0.010192318936614557,1.0255561926443506,0.007741950935290575,0.5957554563540812,0.2756693024231536,0,1.4100176874382688,1.495356200082903,,0
mixture,100,0.004,14,1.0164669731925138,0.01024697431562059,1.0238904326296303,0.005905269565580108,-0.7185126423332537,0.7637793721957703,0,1.4326884435473524,1.495356200082903,,0
mixture,100,0.004,15,1.025570737274661,0.011547712409333251,1.0236570153830942,0.01105985553754808,0.16204854922673673,0.4356338111619784,0,1.3963886241137975,1.495356200082903,,0
mixture,100,0.004,16,1.0365810806254714,0.008824014011702545,1.0249234400593348,0.008883216082595131,1.2888745567588824,0.09872085038075396,0,1.3855465918618746,1.495356200082903,,0
mixture,100,0.004,17,1.0254084931054093,0.011523158660775499,1.0260498324884622,0.011901572471773031,-0.054229115410848946,0.52162368796779,0,1.404751501305384,1.495356200082903,,0
mixture,100,0.004,18,1.0123058528266464,0.011076982850409521,1.026200336750685,0.01006049796067579,-1.2292623440380093,0.8905132695881999,0,1.428095302875721,1.495356200082903,,0
mixture,100,0.004,19,1.034974301305531,0.012162465901954536,1.0257842538810769,0.011447770630219125,0.73940813337478,0.2298296024748231,0,1.4214540364665789,1.495356200082903,,0
mixture,100,0.004,20,1.0235960688551549,0.010951365699798316,1.0300280581312573,0.009887520529921522,-0.5757079698699096,0.7175937062824653,0,1.4124048374809597,1.495356200082903,,0
mixture,100,0.004,21,1.0146744092949966,0.010587197600867192,1.0238715405617786,0.009936477598875818,-0.8501826889382884,0.8023882376978656,0,1.4073257394671566,1.495356200082903,,0
