model,N,effect,replicate,lambda_emp,lambda_sd_emp,lambda_mu_perm,lambda_s_perm,lambda_z,lambda_p_one_sided,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
cline,200,0.005,16,1.004993726106597,0.010877274152930522,1.0159824972422156,0.014643639145269382,-0.967368999073087,0.8333201990778298,0,1.220423367626055,1.4810627330433728,,0
cline,200,0.005,17,1.000090948413343,0.010812616383997059,1.01012718892539,0.009444008441525207,-0.910985699481356,0.8188485456962411,0,1.2237985019154358,1.4810627330433728,,0
cline,200,0.005,18,1.0062267086608667,0.010421813107377444,1.011612978381756,0.013493701905988363,-0.4964394810219101,0.6902078121771738,0,1.210384804661728,1.4810627330433728,,0
cline,200,0.005,19,1.0045655958837871,0.010154732181680707,1.0130860626333873,0.013116701006749804,-0.8061131794844405,0.789911203513715,0,1.217902432983662,1.4810627330433728,,0
cline,200,0.005,20,1.0136517295132583,0.011181083586551777,1.018027143924601,0.007976640600918265,-0.3864369261314558,0.6504134465466287,0,1.2129156826840348,1.4810627330433728,,0
cline,200,0.005,21,0.9991270933829194,0.009017812224508849,1.0119550842743392,0.010190289327080647,-1.379170196277243,0.916078857566937,0,1.2260545915596601,1.4810627330433728,,0
cline,200,0.005,22,1.0090386941335394,0.010568896941903504,1.0116539181572728,0.01280201527094958,-0.23883955642631235,0.5943850019457728,0,1.220925245945729,1.4810627330433728,,0
cline,200,0.005,23,1.0074391757092747,0.009351920615135827,1.011013532811065,0.009732072998902715,-0.37226003890482556,0.6451503758427245,0,1.2190916504187943,1.4810627330433728,,0
cline,200,0.005,24,0.9989904046513304,0.010018602674010018,1.0146057291321253,0.011958291112773347,-1.5059184907004561,0.9339559504095668,0,1.2150173795786445,1.4810627330433728,,0
cline,200,0.005,25,1.0000596584322485,0.010034021420622735,1.011964868182912,0.01112614094630978,-1.1516137390640568,0.8752600834444353,0,1.217106033263043,1.4810627330433728,,0
cline,200,0.005,26,1.0005064150097187,0.010762158562569412,1.0144547342923715,0.010509122795568352,-1.2662192069225289,0.8972826935446234,0,1.2204798024753427,1.4810627330433728,,0
cline,200,0.005,27,1.019657001740941,0.010597550463758878,1.0126439069109188,0.012119311093419006,0.6411354653863255,0.260717336901361,0,1.215577004242366,1.4810627330433728,,0
cline,200,0.005,28,1.0131120370579942,0.010298386847941545,1.0145658277354737,0.01193167108556855,-0.13665534031319626,0.5543483842361288,0,1.2168598842229055,1.4810627330433728,,0
cline,200,0.005,29,0.9931152976039693,0.011477521574844288,1.009207601685742,0.012603395581853126,-1.3616255027879471,0.9133419486988545,0,1.2227836623941089,1.4810627330433728,,0
cline,200,0.005,30,1.012379261614533,0.010454920685084758,1.0143310239420977,0.00951923053404677,-0.1829307958444631,0.5725738404968139,0,1.220123586388726,1.4810627330433728,,0
cline,200,0.005,31,1.020353673983391,0.010254513019104254,1.008753884972168,0.007421837244305056,1.1166596204846349,0.13206994456498422,0,1.2164207698736917,1.4810627330433728,,0
cline,200,0.005,32,1.0106611676112915,0.009542263304203632,1.0104253843352233,0.008557836851474227,0.02422701495834765,0.4903357648154384,0,1.216813905563074,1.4810627330433728,,0
cline,200,0.005,33,1.0177591187629234,0.01038759161361676,1.0183281621259037,0.009978986041015629,-0.053559289617525825,0.5213568539459017,0,1.223292695019969,1.4810627330433728,,0
cline,200,0.005,34,1.0228476827660182,0.011910028432457608,1.0105461491980285,0.010264999716542517,1.0142088608035391,0.15524155071221268,0,1.212564406258213,1.4810627330433728,,0
cline,200,0.005,35,0.9970511662475339,0.01031144016680507,1.0102274413492776,0.010303183311062468,-1.2470826354452516,0.8938164003604983,0,1.2150296353917844,1.4810627330433728,,0
cline,200,0.005,36,1.0091523065712877,0.011384471531263839,1.0148189811265007,0.008345696864787604,-0.49119918689094233,0.6883572130060288,0,1.2207641748107418,1.4810627330433728,,0
cline,200,0.005,37,1.0161014036914315,0.009883187812885445,1.0157691280849885,0.009802014330785836,0.03282282718749144,0.4869079372775421,0,1.2176526386154742,1.4810627330433728,,0
cline,200,0.005,38,1.0238269688116333,0.01243734083007609,1.0108701303681105,0.01033136121278651,1.0242502487831726,0.1528585451388309,0,1.2206133309424896,1.4810627330433728,,0
cline,200,0.005,39,0.9955396215078416,0.009364997694912065,1.0122587256134332,0.011704813108099944,-1.7193908995880332,0.9572283909069477,0,1.2180491174073913,1.4810627330433728,,0
cline,200,0.005,40,1.00472712196263,0.009892279551433332,1.0134900997531562,0.009182648736647907,-0.8673527239747542,0.8071256116833619,0,1.2168855335704523,1.4810627330433728,,0
cline,200,0.005,41,1.0120663297338022,0.01042246720015757,1.012866263481009,0.011557067941551306,-0.07449512477630194,0.5296917898724907,0,1.2263652838851957,1.4810627330433728,,0
cline,200,0.005,42,1.0146607150068614,0.009752101437183375,1.0101381340447757,0.012744050551122392,0.4451393202925299,0.3281095373887647,0,1.215612984926194,1.4810627330433728,,0
cline,200,0.005,43,0.9937543847702373,0.010170492222821422,1.012180414101276,0.011294581609461393,-1.7583138441534338,0.9606529383072013,0,1.223561041410464,1.4810627330433728,,0
cline,200,0.005,44,1.0093309439497722,0.011813839751384758,1.0122254584411428,0.009719417317630234,-0.2409668862081579,0.5952096093175033,0,1.2132273364134682,1.4810627330433728,,0
cline,200,0.005,45,0.9999667171442851,0.010278157423017067,1.01249677290653,0.01229030077975923,-1.17772267557017,0.8805464080579678,0,1.2126871311696763,1.4810627330433728,,0
cline,200,0.005,46,1.0018924114950638,0.009660753942570386,1.014315576735341,0.01138615961694772,-1.2434834697756953,0.8931551356941765,0,1.2171005982041294,1.4810627330433728,,0
cline,200,0.005,47,1.0235509437950896,0.010136178364320377,1.0149532912260057,0.011454436581790765,0.8223661122523308,0.2054342800377642,0,1.2236418166888487,1.4810627330433728,,0
cline,200,0.005,48,1.0251831193337853,0.011485177870552685,1.0089992660493343,0.010468030255459101,1.3807246168337388,0.08368182466122454,0,1.2177093453435586,1.4810627330433728,,0
cline,200,0.005,49,0.9955618087980984,0.010241608465699535,1.0110571929861325,0.011285580588671169,-1.4690454756408076,0.9290897724615631,0,1.2177621784604171,1.4810627330433728,,0
cline,200,0.01,0,0.996747590291384,0.011505873053289291,1.0116730655639299,0.013694272655403654,-1.2535700453335317,0.8950008376898041,0,1.2195123759140805,1.4810627330433728,,0
cline,200,0.01,1,1.0020766250359983,0.010946309969828868,1.014118654811066,0.0092947908758988,-1.0807903274803847,0.8601048039933837,0,1.2160044156813663,1.4810627330433728,,0
cline,200,0.01,2,1.0194919280571095,0.010637543759836722,1.0109647573083895,0.01128583685024998,0.7799630912709333,0.21770630016669767,0,1.2264355958786433,1.4810627330433728,,0
cline,200,0.01,3,1.0254536164356833,0.010026980312372898,1.0119682335095066,0.010406091108696138,1.3100963293070447,0.09508162503302253,0,1.2151743185255737,1.4810627330433728,,0
cline,200,0.01,4,1.0041047550457132,0.011069806626542857,1.007647462300487,0.01220954428050872,-0.3107228319101045,0.6219943307499118,0,1.2125659667800002,1.4810627330433728,,0
cline,200,0.01,5,1.0319473488343256,0.01214414219925622,1.0081277925053536,0.013009556784692242,1.9074416314087441,0.028231711336438647,1,1.2215114364842807,1.4810627330433728,,0
cline,200,0.01,6,1.0245894662113197,0.009974268125747315,1.0103304164097866,0.011472860248397677,1.384521566354463,0.08309940458178677,0,1.2175692577606043,1.4810627330433728,,0
cline,200,0.01,7,1.01915544596639,0.011118568940346279,1.0105766914548089,0.011489040232435518,0.7517635477739935,0.2260966334618465,0,1.2150139949211975,1.4810627330433728,,0
cline,200,0.01,8,1.0062842540021368,0.011062336435874232,1.016066618679237,0.008578821496869369,-0.8712918356571917,0.8082025864109658,0,1.2196318611077048,1.4810627330433728,,0
cline,200,0.01,9,0.9864656289667131,0.010069489240407632,1.0117039747986856,0.008529525915871165,-2.4626321439384937,0.9931039330670653,0,1.215489649528382,1.4810627330433728,,0
cline,200,0.01,10,1.0210866092306485,0.010676785868472557,1.0103709116411563,0.009518310268877467,0.9842782923602891,0.16248934988894215,0,1.2145882808497632,1.4810627330433728,,0
cline,200,0.01,11,1.0113107992080819,0.010572655721690659,1.0115899897294753,0.01303010459174701,-0.025457842686328145,0.5101551128791262,0,1.2155372533862348,1.4810627330433728,,0
cline,200,0.01,12,1.0015811116929758,0.009045076547536552,1.0105032616574596,0.010007144950876951,-0.9575428861500161,0.8308533445326765,0,1.2171810064831838,1.4810627330433728,,0
cline,200,0.01,13,1.0187630187117571,0.008652326672499091,1.0141895410032313,0.011269737350099864,0.5074970321646362,0.30590305912843085,0,1.2165621717125845,1.4810627330433728,,0
cline,200,0.01,14,1.028576224532874,0.012036968669153743,1.0131383436625616,0.007728505035270879,1.2695217721782484,0.10212751515306384,0,1.213853045178235,1.4810627330433728,,0
cline,200,0.01,15,1.0218947050286904,0.008837323645634408,1.0125308717941823,0.010305870093513381,1.0252921618659048,0.1526126765350203,0,1.2203015938704342,1.4810627330433728,,0
cline,200,0.01,16,1.0337082926106829,0.00908253257076297,1.008794181866696,0.011896433042680848,2.632493860417318,0.004238027747115347,1,1.2198003488716196,1.4810627330433728,,0
cline,200,0.01,17,1.0158911342849315,0.010423655656545579,1.008690709805239,0.008920505544198438,0.6784665172728486,0.24873797323331748,0,1.2178277287211028,1.4810627330433728,,0
cline,200,0.01,18,1.0266932180080497,0.009037963232254986,1.0111750522973648,0.011010620680424832,1.656630159850812,0.048797135435552974,1,1.2282261592711663,1.4810627330433728,,0
cline,200,0.01,19,1.0125285147370595,0.010034179702257121,1.012588863593706,0.010701432519234156,-0.0058502739359381755,0.5023339083116924,0,1.222169406551778,1.4810627330433728,,0
cline,200,0.01,20,1.019147471346477,0.009693141259348606,1.0087083952603673,0.00889884770027442,1.0549556601866776,0.14572280204171562,0,1.2161673951886391,1.4810627330433728,,0
cline,200,0.01,21,1.0122941501342282,0.011990079966480901,1.0131097467025256,0.006944180277290408,-0.06745927379396573,0.5268919585301709,0,1.2133797631091956,1.4810627330433728,,0
cline,200,0.01,22,1.0140758672549512,0.009983044890604066,1.0103881860489747,0.008273967717655185,0.3632097532564266,0.3582241011903877,0,1.2204711448676042,1.4810627330433728,,0
cline,200,0.01,23,1.0019335778302096,0.010678715502461937,1.0098794950294125,0.01172174264001175,-0.7226400628886082,0.7650494760022934,0,1.2203505601582916,1.4810627330433728,,0
cline,200,0.01,24,1.0297852859998733,0.011790793021766699,1.0100962269761047,0.009514080106180598,1.643332143199451,0.05015711565874581,0,1.2247018437538992,1.4810627330433728,,0
cline,200,0.01,25,1.0310483418501788,0.010726516029762054,1.0130374421492891,0.01120736427115687,1.635069740949706,0.051017214276588896,0,1.212904169213007,1.4810627330433728,,0
cline,200,0.01,26,0.99591968715974,0.011392718753677537,1.0093534589212685,0.009486767328934326,-1.159230223718802,0.8768188225532139,0,1.2239990879375935,1.4810627330433728,,0
cline,200,0.01,27,1.0125984677989193,0.009322822834482625,1.0123962137930884,0.008907077218082681,0.021215760682675482,0.49153677095278847,0,1.2153447934729051,1.4810627330433728,,0
cline,200,0.01,28,1.006223250462134,0.010046422570578039,1.0103169296195254,0.010145638569930959,-0.3974683590770942,0.6544889426259096,0,1.2199417272435469,1.4810627330433728,,0
cline,200,0.01,29,1.0058554911204902,0.01193274194483288,1.0090045119855433,0.00925665056478892,-0.26001479973175706,0.6025738212011855,0,1.215346208378745,1.4810627330433728,,0
cline,200,0.01,30,1.0162239771978034,0.01023336005708962,1.0154946622853747,0.010211126031158915,0.06955799869376847,0.4722727340569477,0,1.2186448620416808,1.4810627330433728,,0
cline,200,0.01,31,1.016804945672744,0.010312601313065071,1.010281978960662,0.011997007655769613,0.6121515382619103,0.27021875070601253,0,1.2224790479102934,1.4810627330433728,,0
cline,200,0.01,32,1.0351450096899628,0.010875035167384616,1.0090808219572889,0.009410197273959177,2.3530576464124686,0.009309873622360909,1,1.2147402189152359,1.4810627330433728,,0
cline,200,0.01,33,1.0025294931184379,0.011020717947538707,1.012959186712894,0.006934302339932438,-0.9371416078115563,0.8256571393613974,0,1.2170694168436067,1.4810627330433728,,0
cline,200,0.01,34,1.0163550490488458,0.009289059134928845,1.0121038219457463,0.011251475991799442,0.4417436808763728,0.3293373484788299,0,1.218325210547479,1.4810627330433728,,0
cline,200,0.01,35,1.0134734292279832,0.009846875980083717,1.0143709433856025,0.01142702969853888,-0.08822516892550647,0.5351511432985809,0,1.2167433945492168,1.4810627330433728,,0
cline,200,0.01,36,1.0272336910220017,0.010034730224788947,1.0110053576983022,0.007830971338633832,1.5931428478620187,0.055564074475188185,0,1.213058494578537,1.4810627330433728,,0
cline,200,0.01,37,1.0255944690941312,0.012491670279468655,1.0095656519263552,0.013408247240926137,1.247724968717415,0.10606589709434355,0,1.218014476743542,1.4810627330433728,,0
cline,200,0.01,38,1.0272381257226906,0.011154257721308137,1.0164490390733716,0.010448236937983576,0.9467180338509491,0.17189123924299676,0,1.2153465261326715,1.4810627330433728,,0
cline,200,0.01,39,1.0244679970443826,0.010569099052414205,1.0112579929724161,0.009566183564190277,1.2250328523191742,0.11028142139109198,0,1.2173881091465122,1.4810627330433728,,0
cline,200,0.01,40,1.0091484281678833,0.009882196298438443,1.0124981654502487,0.01299488596945348,-0.32520011281050853,0.627485188346448,0,1.2143187444587957,1.4810627330433728,,0
cline,200,0.01,41,0.9958715303720617,0.011654241548318187,1.0138085612363208,0.009435369041216833,-1.5144817561176336,0.9350481512331995,0,1.208916109743631,1.4810627330433728,,0
cline,200,0.01,42,1.0378009652837965,0.010310545412246701,1.0158901277792998,0.011948262151417135,2.0571480198887615,0.01983599490151755,1,1.2219887158910936,1.4810627330433728,,0
cline,200,0.01,43,1.0135952727535187,0.01032260392127891,1.0158157896685744,0.011075864835021617,-0.209175880983967,0.5828445299357392,0,1.2137016643122,1.4810627330433728,,0
cline,200,0.01,44,1.0123826556900468,0.010325544992938258,1.0111348535008502,0.013592776257633894,0.11592797352979865,0.4538548127453713,0,1.221469954504073,1.4810627330433728,,0
cline,200,0.01,45,1.0116807138358768,0.011243125184738334,1.012624198649785,0.013995885884121758,-0.08084310853873679,0.532216637705622,0,1.21676156789477,1.4810627330433728,,0
cline,200,0.01,46,1.0343297385147394,0.009645353930178874,1.014824811890106,0.00783645974775404,1.9896424606382987,0.023315167632824485,1,1.213563332206786,1.4810627330433728,,0
cline,200,0.01,47,1.017337792053521,0.008796954754987195,1.0066819432128513,0.009046943987878307,1.1804995115399535,0.11890080230560107,0,1.2247120618632148,1.4810627330433728,,0
cline,200,0.01,48,1.012307024446616,0.011214509936127992,1.0073301405977317,0.010528492830149054,0.43432259423325265,0.33202709939179464,0,1.225710135201187,1.4810627330433728,,0
cline,200,0.01,49,1.0212815294387003,0.012552441437515691,1.003199899388781,0.011955536627248445,1.4088893898617008,0.07943393869043125,0,1.2176203984167941,1.4810627330433728,,0
cline,200,0.015,0,1.0174334963084515,0.010189703428535502,1.013052526851626,0.009713818042187313,0.4204935847575541,0.3370624574539327,0,1.2187063888399345,1.4810627330433728,,0
cline,200,0.015,1,1.0152277641999974,0.011487693716783555,1.010398846862689,0.010753864698326846,0.41143850503265283,0.3403755122472427,0,1.2204337522584328,1.4810627330433728,,0
cline,200,0.015,2,1.0079216292999107,0.010848228933676277,1.0139840756744745,0.012927795394444646,-0.5399989439784348,0.7054011196489526,0,1.218290744055712,1.4810627330433728,,0
cline,200,0.015,3,1.0066834663192525,0.010296221897576598,1.0111372153054061,0.010170473580452578,-0.4223809966108601,0.6636265268084687,0,1.2173016464626019,1.4810627330433728,,0
cline,200,0.015,4,1.0051162133027116,0.011733307169327398,1.0150377495258378,0.008916842164106443,-0.8336365807550772,0.7977570972835282,0,1.223534752969274,1.4810627330433728,,0
cline,200,0.015,5,0.9969716574130097,0.010323484244158,1.011810586449903,0.010313821191203757,-1.4028168008990096,0.9196642621671276,0,1.2198876135983427,1.4810627330433728,,0
cline,200,0.015,6,1.0048273825783967,0.011474161894059885,1.0120301370456943,0.009774848404187459,-0.6166484778017512,0.7312666941897237,0,1.2184640492014824,1.4810627330433728,,0
cline,200,0.015,7,1.0119344069688763,0.011498641730590755,1.0089523617938556,0.01151296710124998,0.2530738353826096,0.400105578609422,0,1.222186651448005,1.4810627330433728,,0
cline,200,0.015,8,1.0098930065071414,0.010978225957953464,1.0094237622439852,0.008450262928736916,0.04212379038931063,0.48320000750598735,0,1.2148677808029884,1.4810627330433728,,0
cline,200,0.015,9,1.0280111672917134,0.010382497205647151,1.0124937056347618,0.009280705367031131,1.4655897083698086,0.07138004834986078,0,1.2246019936455619,1.4810627330433728,,0
cline,200,0.015,10,1.027745073700238,0.010268495686187424,1.0111550169798913,0.009243280421736331,1.5838608133385492,0.05661269830116478,0,1.208060666079222,1.4810627330433728,,0
cline,200,0.015,11,1.015915112434199,0.011094414935460763,1.0131692390739344,0.008021083522594192,0.24432830820593104,0.40348828046381346,0,1.2207795491612252,1.4810627330433728,,0
cline,200,0.015,12,0.9974581627480531,0.00996508099574233,1.0121390252531177,0.013750717760717615,-1.4077419710090446,0.9203962555461572,0,1.2202104845131971,1.4810627330433728,,0
cline,200,0.015,13,0.9850232267282983,0.008606057556179322,1.0146890752422386,0.009968366423846547,-3.336979367918191,0.9995765288243766,0,1.21737305391079,1.4810627330433728,,0
cline,200,0.015,14,1.0280523440635987,0.011427049408951128,1.0119947783950118,0.012796801477844854,1.3631359331100312,0.08641983697259037,0,1.2207787969642039,1.4810627330433728,,0
cline,200,0.015,15,1.0045816071724252,0.009240144152706116,1.0107562809036925,0.010497594981309437,-0.6476724021731856,0.7414015711487043,0,1.2190217521664646,1.4810627330433728,,0
cline,200,0.015,16,1.0217807351293045,0.01135817490855113,1.011683328861351,0.010395735011193032,0.8709461210241375,0.19189178621039982,0,1.220433834982645,1.4810627330433728,,0
cline,200,0.015,17,1.01364435472359,0.008374768699003072,1.012512683041488,0.011696270347951778,0.1289853167538807,0.4486846336503494,0,1.2130272983902188,1.4810627330433728,,0
cline,200,0.015,18,1.0018513832103917,0.010421450796781884,1.0051127251484135,0.009969941338899013,-0.3060214431869919,0.6202058404003415,0,1.2263575009555199,1.4810627330433728,,0
cline,200,0.015,19,0.9982454033677439,0.0095787742032799,1.0098563235935911,0.0108015805703561,-1.1753616000078384,0.8800749602529916,0,1.2169509780406027,1.4810627330433728,,0
cline,200,0.015,20,1.0125916786589095,0.0108781639429415,1.0104006577440954,0.009525311004626285,0.19766135894451697,0.42165501212963186,0,1.2202650603623226,1.4810627330433728,,0
cline,200,0.015,21,1.0142845289871818,0.008633011869369754,1.0119813643846671,0.012737708680073371,0.25335312319988246,0.3999976741949641,0,1.2185523048542106,1.4810627330433728,,0
cline,200,0.015,22,0.9852464318954723,0.012075077246478822,1.0147208890846735,0.01159437897890094,-2.386545092443015,0.9914962392424157,0,1.2182768547555851,1.4810627330433728,,0
cline,200,0.015,23,0.9945808904116367,0.01063347140357496,1.0154912063902932,0.010897442788582283,-1.9167776553174012,0.9723669075847137,0,1.2205366008450045,1.4810627330433728,,0
cline,200,0.015,24,0.9950699307185443,0.009953844819967859,1.0157926429899073,0.012865849653266679,-2.000020212227676,0.9772509593074715,0,1.223363558978703,1.4810627330433728,,0
cline,200,0.015,25,1.0173206947836069,0.010512691679188755,1.0107825294903934,0.010508378015258649,0.6069540354592258,0.2719407082306917,0,1.2102007984696785,1.4810627330433728,,0
cline,200,0.015,26,1.0141510925300226,0.009730055693981315,1.01276031851607,0.010034936972608747,0.13928021443788074,0.444614362036462,0,1.218759156145068,1.4810627330433728,,0
cline,200,0.015,27,1.0285422051907835,0.011220995710112041,1.009320088854161,0.013844098201283963,1.6513595949810171,0.049332585036848786,1,1.21212323631454,1.4810627330433728,,0
cline,200,0.015,28,1.0090185441314536,0.011257118925654655,1.0130465574864824,0.013184843364112964,-0.3461449067990122,0.6353830918861358,0,1.2176817962041326,1.4810627330433728,,0
cline,200,0.015,29,1.0092806023766836,0.009387919003424621,1.0121597580885984,0.012476825306783807,-0.29398035283391977,0.6156135417379697,0,1.2212961391149302,1.4810627330433728,,0
cline,200,0.015,30,1.0136256604713927,0.010410521346802778,1.0148467109089465,0.009572120815995193,-0.11488698185814822,0.5457326481305463,0,1.2127121895523139,1.4810627330433728,,0
cline,200,0.015,31,1.0042145220361087,0.010132415617303008,1.009517333867668,0.012194480559085386,-0.5053710500360286,0.6933508758471292,0,1.2192225388389777,1.4810627330433728,,0
cline,200,0.015,32,1.033267162698733,0.01031687748209339,1.0091570479866334,0.011836999850907186,2.263649102126089,0.01179785263560651,1,1.219936695513272,1.4810627330433728,,0
cline,200,0.015,33,1.0107726891978093,0.00980852825808708,1.0115202490730604,0.010469534929667181,-0.07413300246162877,0.5295477223332781,0,1.218256369289944,1.4810627330433728,,0
cline,200,0.015,34,1.0050145697844437,0.01168284004475658,1.0109486924592364,0.012947885702123399,-0.4930211873253971,0.6890011915830874,0,1.2164420524422157,1.4810627330433728,,0
cline,200,0.015,35,1.010195932402312,0.010969888593482758,1.0147517315070869,0.01055628765500103,-0.40600752234139886,0.657631463352406,0,1.211078397561686,1.4810627330433728,,0
cline,200,0.015,36,1.0041710062504088,0.009800255719734807,1.0164587651701074,0.010912154085660713,-1.216676781011172,0.8881363916685132,0,1.2135360224921943,1.4810627330433728,,0
cline,200,0.015,37,1.010387935524493,0.010459716531178043,1.0143285582896029,0.012985492510861642,-0.36301481859889834,0.6417030926463266,0,1.2203118524726464,1.4810627330433728,,0
cline,200,0.015,38,1.0033624533216305,0.01051850216661727,1.008747887926411,0.009369601379806618,-0.5021324565064545,0.6922128246015433,0,1.228998323161034,1.4810627330433728,,0
cline,200,0.015,39,1.0157810417845823,0.008969189165019768,1.0181236895741452,0.012056615788479975,-0.2501332452107455,0.5987578464993657,0,1.2153298146772498,1.4810627330433728,,0
cline,200,0.015,40,1.0179562030957698,0.011218317525833372,1.010428262966125,0.010457292093085432,0.656921342520292,0.25561574713054336,0,1.224265729718031,1.4810627330433728,,0
cline,200,0.015,41,1.0088815340867872,0.010054551852108004,1.0133629716187182,0.008542562801304752,-0.4378801869984768,0.6692634305671399,0,1.213784125447335,1.4810627330433728,,0
cline,200,0.015,42,1.0025303514938388,0.011158043858041566,1.0097093055561024,0.012027570410116931,-0.6254757533788636,0.7341705714259442,0,1.2184786771457012,1.4810627330433728,,0
cline,200,0.015,43,1.0075504062641674,0.009704812749295917,1.014818262539419,0.009782923963048343,-0.7305626449466229,0.7674768320980927,0,1.2138640059897767,1.4810627330433728,,0
cline,200,0.015,44,1.0204347072528228,0.011655917019698217,1.013267108294723,0.007633905017883165,0.6084421459861036,0.2714471329383439,0,1.2242267892354408,1.4810627330433728,,0
cline,200,0.015,45,1.0028996285276752,0.009456656582024813,1.0117901582929016,0.011902507533470589,-0.9049765943125765,0.8172611064703403,0,1.2240909079692182,1.4810627330433728,,0
cline,200,0.015,46,1.0246518372646398,0.010891527052506421,1.017006484712009,0.007931475583493818,0.6928288738787814,0.24420847489869923,0,1.2144235848364697,1.4810627330433728,,0
cline,200,0.015,47,1.0363651921886268,0.011546358812131181,1.0100365001268838,0.009844710231394202,2.2399139606398717,0.0125482545655774,1,1.2146968954693942,1.4810627330433728,,0
cline,200,0.015,48,1.0054854415161514,0.011320545996108124,1.0114423621945585,0.010432780148948845,-0.5153753179883203,0.6968546117026361,0,1.2199675833757904,1.4810627330433728,,0
cline,200,0.015,49,1.0177476087075814,0.010761639310197576,1.0161931409381577,0.009492062080586913,0.1417152879016685,0.4436524494110561,0,1.223180772630318,1.4810627330433728,,0
cline,300,0.005,0,1.0306268708956752,0.011721013247648446,1.008349585632136,0.009613591348443532,1.8694471307530243,0.030780316320795253,1,1.274260205574525,1.510377381019894,,0
cline,300,0.005,1,1.015976353181835,0.010412189375300342,1.0087144212201191,0.012505692958883569,0.6735764294953624,0.2502903212951524,0,1.2834837345293129,1.510377381019894,,0
cline,300,0.005,2,1.0083059227740456,0.010830123654209737,1.008926641535076,0.011318436431046514,-0.05581043583446335,0.5222535893451277,0,1.2738366320921815,1.510377381019894,,0
cline,300,0.005,3,1.005790240093599,0.011980794200502926,1.0015146209110606,0.013721612199347704,0.3457157930870118,0.36477815707341843,0,1.2667083317028767,1.510377381019894,,0
cline,300,0.005,4,0.9853511988384063,0.010710480190194022,1.0046236899565586,0.010204329689182981,-1.7599105308672338,0.9607885112477926,0,1.2693799609884748,1.510377381019894,,0
cline,300,0.005,5,1.0079138172322144,0.011967230769558114,1.0075974566346075,0.00946033785021851,0.026032001442170154,0.48961590681741385,0,1.2758624042785127,1.510377381019894,,0
cline,300,0.005,6,1.015721182148033,0.010524349507369612,1.0043873703253035,0.011069561657929548,1.0483100460089374,0.1472478913144002,0,1.2756660336869783,1.510377381019894,,0
cline,300,0.005,7,0.9823443427309841,0.010272511939426462,1.0079941269860686,0.008783315505307922,-2.4525118691073824,0.9929068650389723,0,1.2704145540515657,1.510377381019894,,0
cline,300,0.005,8,1.0095547335041775,0.010207131074759332,1.0048544396456578,0.008739822356304282,0.4522760426471888,0.3255350663346003,0,1.2742098962875146,1.510377381019894,,0
cline,300,0.005,9,0.9944584099198099,0.009469577552353845,1.005524855241411,0.008525618265492032,-1.1456462736440411,0.8740292287773381,0,1.269951567636068,1.510377381019894,,0
cline,300,0.005,10,1.0054163927901119,0.01035610233584244,1.0048056774676777,0.009853092242385737,0.05768065011609067,0.47700150350051274,0,1.2664487225847878,1.510377381019894,,0
cline,300,0.005,11,1.008582442480625,0.011287510208618012,1.0069987298237082,0.009303205011690433,0.13798287616287233,0.44512697546426716,0,1.2678116537087112,1.510377381019894,,0
cline,300,0.005,12,1.001121506693762,0.010663777937503543,1.006690283530233,0.013442495298918949,-0.5026283166754676,0.6923871916240366,0,1.2793119731019875,1.510377381019894,,0
cline,300,0.005,13,1.0152840305455146,0.010733087737655593,1.0070066077403488,0.010443605094461409,0.7535754932803825,0.22555208218170486,0,1.271345671080017,1.510377381019894,,0
cline,300,0.005,14,1.0092977980062046,0.011692143161846698,1.0077826007552158,0.006707748716415671,0.12853774247352837,0.44886171588130985,0,1.2745835224075168,1.510377381019894,,0
cline,300,0.005,15,0.9978955344118582,0.0088790271350391,1.0048452923541393,0.00914884232960359,-0.762733092480016,0.7771887047029601,0,1.270416680158412,1.510377381019894,,0
cline,300,0.005,16,0.9998102829385599,0.011058463253701915,1.0087899923533756,0.010421965292560741,-0.7945697300960121,0.7865680839490214,0,1.2689023991233066,1.510377381019894,,0
cline,300,0.005,17,1.0006025897125377,0.010480550524233715,1.0021745833661986,0.008738753492748942,-0.14745059293173682,0.5586118127477651,0,1.2698099758671877,1.510377381019894,,0
cline,300,0.005,18,1.008597149500129,0.012245156314243454,1.0060660192125774,0.007767154285739935,0.2046563173834216,0.41892032581022465,0,1.269646275431783,1.510377381019894,,0
cline,300,0.005,19,1.0074638273814371,0.01181471915742432,1.0045947614966664,0.009571197677850833,0.2389494937260511,0.40557237324882844,0,1.2753226504690223,1.510377381019894,,0
cline,300,0.005,20,1.0157044504168082,0.010511173923617268,1.0113538864910239,0.010313752037882673,0.4042823699850338,0.3430025441561648,0,1.2807258140441524,1.510377381019894,,0
cline,300,0.005,21,1.0000296961249582,0.011392120940245254,1.004652734914118,0.011725161070477297,-0.39547200344022215,0.653752710365386,0,1.273922845476616,1.510377381019894,,0
cline,300,0.005,22,1.012591490831908,0.009733439901773975,1.0098815950722346,0.010460247401656589,0.27070455081209444,0.39330913820970415,0,1.2654662461439203,1.510377381019894,,0
cline,300,0.005,23,0.9975688696788625,0.00883662919846122,1.006121556171843,0.00871233384019593,-0.9451708328004748,0.8277141661902545,0,1.2682994779881116,1.510377381019894,,0
