model,N,effect,replicate,lambda_emp,lambda_thr97,lambda_p,detect_lambda,eig1_obs,eig1_thr97,eig1_p,detect_pca
mixture,300,0.01,68,1.0516505350044711,1.0,,1,4.010348395642279,1.6543874073835434,,1
mixture,300,0.01,69,1.033350871455453,1.0,,1,4.005784910216759,1.6543874073835434,,1
mixture,300,0.01,70,1.0417433088526618,1.0,,1,4.127604605783023,1.6543874073835434,,1
mixture,300,0.01,71,0.9994329446493486,1.0,,0,3.9948659599758836,1.6543874073835434,,1
mixture,300,0.01,72,1.0282482496364653,1.0,,1,4.019342628403839,1.6543874073835434,,1
mixture,300,0.01,73,1.0239650026083065,1.0,,1,3.9720519510621237,1.6543874073835434,,1
mixture,300,0.01,74,1.020508654617959,1.0,,1,3.9594979648227655,1.6543874073835434,,1
mixture,300,0.01,75,1.0695646494157593,1.0,,1,3.9807575674375277,1.6543874073835434,,1
mixture,300,0.01,76,1.0798859957946987,1.0,,1,4.030516422478127,1.6543874073835434,,1
mixture,300,0.01,77,1.025544487918165,1.0,,1,3.99741459621376,1.6543874073835434,,1
mixture,300,0.01,78,1.0290034896020248,1.0,,1,3.978749972835999,1.6543874073835434,,1
mixture,300,0.01,79,1.0168968538695013,1.0,,1,4.009149729418157,1.6543874073835434,,1
mixture,300,0.01,80,1.0293935742873719,1.0,,1,4.02466912084665,1.6543874073835434,,1
mixture,300,0.01,81,0.9928312196972522,1.0,,0,3.979049438349991,1.6543874073835434,,1
mixture,300,0.01,82,1.0438018492059742,1.0,,1,4.077218822651938,1.6543874073835434,,1
mixture,300,0.01,83,1.0327010540650796,1.0,,1,3.9216094279414593,1.6543874073835434,,1
mixture,300,0.01,84,1.030918997424512,1.0,,1,3.9962075348332142,1.6543874073835434,,1
mixture,300,0.01,85,1.023120326227342,1.0,,1,3.9911133034189668,1.6543874073835434,,1
mixture,300,0.01,86,1.0434147163240803,1.0,,1,3.9809399533166223,1.6543874073835434,,1
mixture,300,0.01,87,1.0384886535680158,1.0,,1,4.006632126782416,1.6543874073835434,,1
mixture,300,0.01,88,1.0418681943421835,1.0,,1,4.031269228242203,1.6543874073835434,,1
mixture,300,0.01,89,1.022509008037587,1.0,,1,3.9022905251209634,1.6543874073835434,,1
mixture,300,0.01,90,1.014735943850581,1.0,,1,4.017472619367867,1.6543874073835434,,1
mixture,300,0.01,91,1.037954771284524,1.0,,1,3.9408477445563355,1.6543874073835434,,1
mixture,300,0.01,92,1.0612696747031978,1.0,,1,3.9824061190496964,1.6543874073835434,,1
mixture,300,0.01,93,1.0651272859698906,1.0,,1,3.9893768928080577,1.6543874073835434,,1
mixture,300,0.01,94,1.031552002820078,1.0,,1,3.9519517928031194,1.6543874073835434,,1
mixture,300,0.01,95,1.0406820677942872,1.0,,1,4.021375640038544,1.6543874073835434,,1
mixture,300,0.01,96,1.028917341014189,1.0,,1,4.025623843177476,1.6543874073835434,,1
mixture,300,0.01,97,1.0283555362159886,1.0,,1,4.017807865042977,1.6543874073835434,,1
mixture,300,0.01,98,1.0307679016212024,1.0,,1,4.0039388102037385,1.6543874073835434,,1
mixture,300,0.01,99,1.0066309710353092,1.0,,1,4.002275102750863,1.6543874073835434,,1
mixture,1000,0.002,0,0.9987369202742278,1.0,,0,3.125455550400603,1.9934488264949979,,1
mixture,1000,0.002,1,1.0101562204098498,1.0,,1,3.1642563424193693,1.9934488264949979,,1
mixture,1000,0.002,2,1.014998685169959,1.0,,1,3.186501816124524,1.9934488264949979,,1
mixture,1000,0.002,3,1.0145884486778414,1.0,,1,3.1290063881716925,1.9934488264949979,,1
mixture,1000,0.002,4,0.9665971999569384,1.0,,0,3.1558484779586644,1.9934488264949979,,1
mixture,1000,0.002,5,1.0093830156389145,1.0,,1,3.1438616546247795,1.9934488264949979,,1
mixture,1000,0.002,6,1.0318972966941926,1.0,,1,3.128680889450643,1.9934488264949979,,1
mixture,1000,0.002,7,1.0069983592621996,1.0,,1,3.15687784392044,1.9934488264949979,,1
mixture,1000,0.002,8,1.0264628023258098,1.0,,1,3.183419456176795,1.9934488264949979,,1
mixture,1000,0.002,9,0.9779490105651564,1.0,,0,3.1541398323801335,1.9934488264949979,,1
mixture,1000,0.002,10,0.9766007917307974,1.0,,0,3.172598004809128,1.9934488264949979,,1
mixture,1000,0.002,11,0.9975769474383569,1.0,,0,3.224844699473821,1.9934488264949979,,1
mixture,1000,0.002,12,0.9761385412231591,1.0,,0,3.122529857030033,1.9934488264949979,,1
mixture,1000,0.002,13,1.017494791081797,1.0,,1,3.1913135930480605,1.9934488264949979,,1
mixture,1000,0.002,14,0.9993997695689215,1.0,,0,3.145368302314381,1.9934488264949979,,1
mixture,1000,0.002,15,1.0032053949572652,1.0,,1,3.1768757651427464,1.9934488264949979,,1
mixture,1000,0.002,16,1.016788830248125,1.0,,1,3.185757920040027,1.9934488264949979,,1
mixture,1000,0.002,17,1.0316002635863852,1.0,,1,3.180271265719183,1.9934488264949979,,1
mixture,1000,0.002,18,0.9759436287042162,1.0,,0,3.174945102597241,1.9934488264949979,,1
mixture,1000,0.002,19,1.0062994364403886,1.0,,1,3.1945317436069214,1.9934488264949979,,1
mixture,1000,0.002,20,0.9979233013440604,1.0,,0,3.1905653219563375,1.9934488264949979,,1
mixture,1000,0.002,21,1.0118212934633062,1.0,,1,3.1396670888546865,1.9934488264949979,,1
mixture,1000,0.002,22,1.0135644998601907,1.0,,1,3.2051816103893627,1.9934488264949979,,1
mixture,1000,0.002,23,1.000800777382985,1.0,,1,3.1347295129803143,1.9934488264949979,,1
mixture,1000,0.002,24,0.9916558980578124,1.0,,0,3.1600417084200076,1.9934488264949979,,1
mixture,1000,0.002,25,1.0048657568941595,1.0,,1,3.201035833324193,1.9934488264949979,,1
mixture,1000,0.002,26,1.0080443549718368,1.0,,1,3.149518485495461,1.9934488264949979,,1
mixture,1000,0.002,27,0.9931753263178076,1.0,,0,3.128601925210159,1.9934488264949979,,1
mixture,1000,0.002,28,1.0099647538147036,1.0,,1,3.204870929649764,1.9934488264949979,,1
mixture,1000,0.002,29,1.0034248156491616,1.0,,1,3.2088503317301145,1.9934488264949979,,1
mixture,1000,0.002,30,0.9941696623726305,1.0,,0,3.187194719568093,1.9934488264949979,,1
mixture,1000,0.002,31,1.011715277165563,1.0,,1,3.1475706169749085,1.9934488264949979,,1
mixture,1000,0.002,32,1.0002552773236044,1.0,,1,3.122129568643625,1.9934488264949979,,1
mixture,1000,0.002,33,0.990678840582593,1.0,,0,3.109739631090968,1.9934488264949979,,1
mixture,1000,0.002,34,1.0104444695194637,1.0,,1,3.1801953265736564,1.9934488264949979,,1
mixture,1000,0.002,35,1.0283156648596694,1.0,,1,3.210922543918329,1.9934488264949979,,1
mixture,1000,0.002,36,1.0248629481126867,1.0,,1,3.2085845048157067,1.9934488264949979,,1
mixture,1000,0.002,37,1.0108524261442824,1.0,,1,3.157037467893046,1.9934488264949979,,1
mixture,1000,0.002,38,1.00233820203723,1.0,,1,3.184415615700429,1.9934488264949979,,1
mixture,1000,0.002,39,1.040233277683342,1.0,,1,3.204389016409406,1.9934488264949979,,1
mixture,1000,0.002,40,1.0080647917736045,1.0,,1,3.1935543308866645,1.9934488264949979,,1
mixture,1000,0.002,41,1.0170282242739248,1.0,,1,3.1407705081365647,1.9934488264949979,,1
mixture,1000,0.002,42,1.004946564307903,1.0,,1,3.1674708495720045,1.9934488264949979,,1
mixture,1000,0.002,43,0.974110357987827,1.0,,0,3.2098304734453347,1.9934488264949979,,1
mixture,1000,0.002,44,1.013042619148313,1.0,,1,3.217195397676706,1.9934488264949979,,1
mixture,1000,0.002,45,1.0337528351537544,1.0,,1,3.118273298118642,1.9934488264949979,,1
mixture,1000,0.002,46,1.001968409164236,1.0,,1,3.168557529262565,1.9934488264949979,,1
mixture,1000,0.002,47,1.0013101111950584,1.0,,1,3.195636915704693,1.9934488264949979,,1
mixture,1000,0.002,48,0.9844865518075868,1.0,,0,3.1820101650088164,1.9934488264949979,,1
mixture,1000,0.002,49,0.9901613420155642,1.0,,0,3.178269727293963,1.9934488264949979,,1
mixture,1000,0.002,50,1.0006600547542053,1.0,,1,3.1606523211267046,1.9934488264949979,,1
mixture,1000,0.002,51,1.0169261437917234,1.0,,1,3.224905546793238,1.9934488264949979,,1
mixture,1000,0.002,52,1.0027037773770158,1.0,,1,3.1657877499353466,1.9934488264949979,,1
mixture,1000,0.002,53,0.9803673523667502,1.0,,0,3.1418170092414917,1.9934488264949979,,1
mixture,1000,0.002,54,0.9876987425072117,1.0,,0,3.199119789078903,1.9934488264949979,,1
mixture,1000,0.002,55,0.995651952781975,1.0,,0,3.19899153089057,1.9934488264949979,,1
mixture,1000,0.002,56,0.9751401919763588,1.0,,0,3.2051931065520405,1.9934488264949979,,1
mixture,1000,0.002,57,1.0180837298478371,1.0,,1,3.14161085029824,1.9934488264949979,,1
mixture,1000,0.002,58,0.9862775000677403,1.0,,0,3.169256556346822,1.9934488264949979,,1
mixture,1000,0.002,59,0.9611965323679968,1.0,,0,3.244231804937085,1.9934488264949979,,1
mixture,1000,0.002,60,1.0161777654004698,1.0,,1,3.17427505905606,1.9934488264949979,,1
mixture,1000,0.002,61,0.9974570645919937,1.0,,0,3.1522337294670963,1.9934488264949979,,1
mixture,1000,0.002,62,1.013394132843018,1.0,,1,3.1888537107836896,1.9934488264949979,,1
mixture,1000,0.002,63,0.9893074128726047,1.0,,0,3.137346077882717,1.9934488264949979,,1
mixture,1000,0.002,64,0.9869432121982984,1.0,,0,3.0946074675185917,1.9934488264949979,,1
mixture,1000,0.002,65,1.0016042907952187,1.0,,1,3.1377241239248006,1.9934488264949979,,1
mixture,1000,0.002,66,1.0174323351389845,1.0,,1,3.1736031065728696,1.9934488264949979,,1
mixture,1000,0.002,67,0.9838117443223249,1.0,,0,3.13920309678101,1.9934488264949979,,1
mixture,1000,0.002,68,0.9920922895732903,1.0,,0,3.170663913328065,1.9934488264949979,,1
mixture,1000,0.002,69,1.0323693011690243,1.0,,1,3.184529006147409,1.9934488264949979,,1
mixture,1000,0.002,70,0.9940180785480582,1.0,,0,3.2014964075412315,1.9934488264949979,,1
mixture,1000,0.002,71,1.0192771175966482,1.0,,1,3.0915942806511696,1.9934488264949979,,1
mixture,1000,0.002,72,1.013158874723927,1.0,,1,3.228642953695746,1.9934488264949979,,1
mixture,1000,0.002,73,0.9936735894405999,1.0,,0,3.262336517951491,1.9934488264949979,,1
mixture,1000,0.002,74,0.9920230275725351,1.0,,0,3.1199038182563417,1.9934488264949979,,1
mixture,1000,0.002,75,1.0304688231293275,1.0,,1,3.1866086618978304,1.9934488264949979,,1
mixture,1000,0.002,76,1.009315691747124,1.0,,1,3.1206089419274567,1.9934488264949979,,1
mixture,1000,0.002,77,1.0127397362834498,1.0,,1,3.1424858984462816,1.9934488264949979,,1
mixture,1000,0.002,78,0.9822719616577157,1.0,,0,3.1334721243298063,1.9934488264949979,,1
mixture,1000,0.002,79,0.9990156658562156,1.0,,0,3.210597372606771,1.9934488264949979,,1
mixture,1000,0.002,80,1.011521283527551,1.0,,1,3.2211750690245244,1.9934488264949979,,1
mixture,1000,0.002,81,1.0252305007351086,1.0,,1,3.1637649201894913,1.9934488264949979,,1
mixture,1000,0.002,82,0.992308354156867,1.0,,0,3.174968320729459,1.9934488264949979,,1
mixture,1000,0.002,83,0.997566336662425,1.0,,0,3.200551554855827,1.9934488264949979,,1
mixture,1000,0.002,84,1.0157977581514868,1.0,,1,3.1595090009141416,1.9934488264949979,,1
mixture,1000,0.002,85,1.0182264229814892,1.0,,1,3.1843040037619916,1.9934488264949979,,1
mixture,1000,0.002,86,1.0090788388319463,1.0,,1,3.122906939545328,1.9934488264949979,,1
mixture,1000,0.002,87,1.0050479501519196,1.0,,1,3.154440541860838,1.9934488264949979,,1
mixture,1000,0.002,88,1.0161716025454295,1.0,,1,3.175324242317391,1.9934488264949979,,1
mixture,1000,0.002,89,1.0097007509758364,1.0,,1,3.1013363270704764,1.9934488264949979,,1
mixture,1000,0.002,90,1.0044098593407724,1.0,,1,3.162329469660322,1.9934488264949979,,1
mixture,1000,0.002,91,1.0052515219657232,1.0,,1,3.1498023352996594,1.9934488264949979,,1
mixture,1000,0.002,92,1.0245785208170899,1.0,,1,3.2118893866433273,1.9934488264949979,,1
mixture,1000,0.002,93,1.010489740264526,1.0,,1,3.2186128637770777,1.9934488264949979,,1
mixture,1000,0.002,94,1.019959251082672,1.0,,1,3.153913731722481,1.9934488264949979,,1
mixture,1000,0.002,95,0.9865174658160334,1.0,,0,3.0941483173601814,1.9934488264949979,,1
mixture,1000,0.002,96,0.9968750894283964,1.0,,0,3.221785403108993,1.9934488264949979,,1
mixture,1000,0.002,97,0.9973515174684946,1.0,,0,3.1263740174750163,1.9934488264949979,,1
mixture,1000,0.002,98,1.0071734198236617,1.0,,1,3.2030120351736304,1.9934488264949979,,1
mixture,1000,0.002,99,1.0405483309619006,1.0,,1,3.1916771481390622,1.9934488264949979,,1
mixture,1000,0.006,0,1.0496580163990257,1.0,,1,7.029139565227176,1.9934488264949979,,1
mixture,1000,0.006,1,1.0284283564854848,1.0,,1,7.152139306727747,1.9934488264949979,,1
mixture,1000,0.006,2,1.0284784008633507,1.0,,1,7.150080854237849,1.9934488264949979,,1
mixture,1000,0.006,3,1.0333250405590044,1.0,,1,7.109958575592252,1.9934488264949979,,1
mixture,1000,0.006,4,1.0304447087085782,1.0,,1,7.131669165194813,1.9934488264949979,,1
mixture,1000,0.006,5,1.0191224795497589,1.0,,1,7.102186480074851,1.9934488264949979,,1
mixture,1000,0.006,6,1.00435495089607,1.0,,1,7.056495114604649,1.9934488264949979,,1
mixture,1000,0.006,7,1.045766418434711,1.0,,1,7.094801273494541,1.9934488264949979,,1
mixture,1000,0.006,8,1.0525235763292273,1.0,,1,7.062635128432001,1.9934488264949979,,1
mixture,1000,0.006,9,1.0122878375856508,1.0,,1,7.0640747171734555,1.9934488264949979,,1
mixture,1000,0.006,10,1.0413757652670987,1.0,,1,6.9816740950870795,1.9934488264949979,,1
mixture,1000,0.006,11,1.0468623353261548,1.0,,1,7.046668213181789,1.9934488264949979,,1
mixture,1000,0.006,12,1.0586215063958635,1.0,,1,7.039523455148364,1.9934488264949979,,1
mixture,1000,0.006,13,1.0388601120843333,1.0,,1,7.1216337782027885,1.9934488264949979,,1
mixture,1000,0.006,14,1.0393948056928677,1.0,,1,7.010690032957283,1.9934488264949979,,1
mixture,1000,0.006,15,1.0474480440853635,1.0,,1,7.066362784680783,1.9934488264949979,,1
mixture,1000,0.006,16,1.0417419688676686,1.0,,1,7.13325577443476,1.9934488264949979,,1
mixture,1000,0.006,17,1.006316406229852,1.0,,1,7.148591017871295,1.9934488264949979,,1
mixture,1000,0.006,18,1.0338357123936217,1.0,,1,7.013153883744687,1.9934488264949979,,1
mixture,1000,0.006,19,1.015695012568176,1.0,,1,7.095878308735507,1.9934488264949979,,1
mixture,1000,0.006,20,1.069170380495669,1.0,,1,7.161643288846564,1.9934488264949979,,1
mixture,1000,0.006,21,1.0414873294414078,1.0,,1,7.012056121223042,1.9934488264949979,,1
mixture,1000,0.006,22,1.032838114125622,1.0,,1,7.112440307477273,1.9934488264949979,,1
mixture,1000,0.006,23,1.0013432445093315,1.0,,1,7.089600170418084,1.9934488264949979,,1
mixture,1000,0.006,24,1.027322835586032,1.0,,1,7.1402182805357315,1.9934488264949979,,1
mixture,1000,0.006,25,1.028040768039043,1.0,,1,6.988833846691072,1.9934488264949979,,1
mixture,1000,0.006,26,1.0540969505619475,1.0,,1,7.1685489040556725,1.9934488264949979,,1
mixture,1000,0.006,27,1.020476907998293,1.0,,1,7.196536027086212,1.9934488264949979,,1
mixture,1000,0.006,28,1.0168016411751353,1.0,,1,7.110330758709891,1.9934488264949979,,1
mixture,1000,0.006,29,1.0307525444123373,1.0,,1,7.107422132582853,1.9934488264949979,,1
mixture,1000,0.006,30,1.0591167932668388,1.0,,1,7.039580922164401,1.9934488264949979,,1
mixture,1000,0.006,31,1.0352078608371549,1.0,,1,7.109860401528085,1.9934488264949979,,1
mixture,1000,0.006,32,1.0083807988541797,1.0,,1,7.021236365324372,1.9934488264949979,,1
mixture,1000,0.006,33,1.0394053927609053,1.0,,1,7.15462569897438,1.9934488264949979,,1
mixture,1000,0.006,34,1.0563277773751345,1.0,,1,7.096093153965512,1.9934488264949979,,1
mixture,1000,0.006,35,1.0351289307033207,1.0,,1,7.103292146997415,1.9934488264949979,,1
mixture,1000,0.006,36,1.0531854996294174,1.0,,1,7.081126296338814,1.9934488264949979,,1
mixture,1000,0.006,37,1.0147299379372652,1.0,,1,7.109677568185889,1.9934488264949979,,1
mixture,1000,0.006,38,1.0454462502511452,1.0,,1,6.995626162367891,1.9934488264949979,,1
mixture,1000,0.006,39,1.0598970349182693,1.0,,1,7.027285777680991,1.9934488264949979,,1
mixture,1000,0.006,40,1.0466383713249372,1.0,,1,7.010666773977925,1.9934488264949979,,1
mixture,1000,0.006,41,1.0337693185708605,1.0,,1,7.091298095353245,1.9934488264949979,,1
mixture,1000,0.006,42,1.0378868631076599,1.0,,1,7.118603276129241,1.9934488264949979,,1
mixture,1000,0.006,43,1.0419079596590002,1.0,,1,7.129577188781745,1.9934488264949979,,1
mixture,1000,0.006,44,1.036671370990014,1.0,,1,7.067840868881319,1.9934488264949979,,1
mixture,1000,0.006,45,1.054328299642142,1.0,,1,6.970420457294695,1.9934488264949979,,1
mixture,1000,0.006,46,1.0283312018757456,1.0,,1,7.070629368170923,1.9934488264949979,,1
mixture,1000,0.006,47,1.032912256861737,1.0,,1,6.985060511067809,1.9934488264949979,,1
mixture,1000,0.006,48,1.0617763393345583,1.0,,1,7.099312728636568,1.9934488264949979,,1
mixture,1000,0.006,49,1.0202455736248341,1.0,,1,7.083415769672488,1.9934488264949979,,1
mixture,1000,0.006,50,1.0333761955841234,1.0,,1,7.046856864756789,1.9934488264949979,,1
mixture,1000,0.006,51,1.0150971702954021,1.0,,1,7.10622827824502,1.9934488264949979,,1
mixture,1000,0.006,52,1.0492838362267285,1.0,,1,7.080232605001941,1.9934488264949979,,1
mixture,1000,0.006,53,1.033309868459754,1.0,,1,7.093505170179114,1.9934488264949979,,1
mixture,1000,0.006,54,1.070744484160247,1.0,,1,7.186392972688681,1.9934488264949979,,1
mixture,1000,0.006,55,1.0440697597942334,1.0,,1,7.044632458722713,1.9934488264949979,,1
mixture,1000,0.006,56,1.0296139793785,1.0,,1,7.12941648728771,1.9934488264949979,,1
mixture,1000,0.006,57,1.0505053468609629,1.0,,1,7.083071745303537,1.9934488264949979,,1
mixture,1000,0.006,58,1.0195500561199868,1.0,,1,7.063584001714,1.9934488264949979,,1
mixture,1000,0.006,59,1.0674437265839196,1.0,,1,7.034614602302744,1.9934488264949979,,1
mixture,1000,0.006,60,1.0202923241384598,1.0,,1,7.046460398440874,1.9934488264949979,,1
mixture,1000,0.006,61,1.0543725608166996,1.0,,1,7.098924497923176,1.9934488264949979,,1
mixture,1000,0.006,62,1.0755868568197067,1.0,,1,7.136900749202498,1.9934488264949979,,1
mixture,1000,0.006,63,1.0426334204154817,1.0,,1,7.077880492967793,1.9934488264949979,,1
mixture,1000,0.006,64,1.019834498057175,1.0,,1,7.170183551233764,1.9934488264949979,,1
mixture,1000,0.006,65,1.0488942689038991,1.0,,1,7.087847764319271,1.9934488264949979,,1
mixture,1000,0.006,66,1.0491829938762418,1.0,,1,7.084936838228435,1.9934488264949979,,1
mixture,1000,0.006,67,1.0497454772780486,1.0,,1,7.0790536903706,1.9934488264949979,,1
mixture,1000,0.006,68,1.0142050755748173,1.0,,1,7.091034440989562,1.9934488264949979,,1
mixture,1000,0.006,69,1.0613417888042478,1.0,,1,7.074220083745865,1.9934488264949979,,1
mixture,1000,0.006,70,1.0324145061051166,1.0,,1,7.111996340333757,1.9934488264949979,,1
mixture,1000,0.006,71,1.056325044378891,1.0,,1,7.12552983370597,1.9934488264949979,,1
mixture,1000,0.006,72,1.0445595311480653,1.0,,1,7.055170649873777,1.9934488264949979,,1
mixture,1000,0.006,73,1.0408619521149098,1.0,,1,7.072535484036406,1.9934488264949979,,1
mixture,1000,0.006,74,1.0397807215018353,1.0,,1,7.199602975279555,1.9934488264949979,,1
mixture,1000,0.006,75,1.073863229683685,1.0,,1,7.075030340356491,1.9934488264949979,,1
mixture,1000,0.006,76,1.0473402323644072,1.0,,1,7.057785169178377,1.9934488264949979,,1
mixture,1000,0.006,77,1.0383126338064055,1.0,,1,7.133523685079911,1.9934488264949979,,1
mixture,1000,0.006,78,1.0302550992404504,1.0,,1,7.168531137954217,1.9934488264949979,,1
mixture,1000,0.006,79,1.0617411707246485,1.0,,1,7.020512482476359,1.9934488264949979,,1
mixture,1000,0.006,80,1.0313693541908315,1.0,,1,7.134515840555764,1.9934488264949979,,1
mixture,1000,0.006,81,1.0378952113544468,1.0,,1,7.135503398902344,1.9934488264949979,,1
mixture,1000,0.006,82,1.0183939996897189,1.0,,1,7.032401800327383,1.9934488264949979,,1
mixture,1000,0.006,83,1.0516156678985862,1.0,,1,7.116858589233546,1.9934488264949979,,1
mixture,1000,0.006,84,1.035607620391869,1.0,,1,7.090993135114478,1.9934488264949979,,1
mixture,1000,0.006,85,1.0041525403206235,1.0,,1,7.117124636417653,1.9934488264949979,,1
mixture,1000,0.006,86,1.0686004393185098,1.0,,1,7.100118455263479,1.9934488264949979,,1
mixture,1000,0.006,87,1.045176986987666,1.0,,1,7.143632099689418,1.9934488264949979,,1
mixture,1000,0.006,88,1.0173162512722704,1.0,,1,7.080419465970985,1.9934488264949979,,1
mixture,1000,0.006,89,1.0285068060310936,1.0,,1,6.999882999089859,1.9934488264949979,,1
mixture,1000,0.006,90,1.0480089277286366,1.0,,1,7.032426382869829,1.9934488264949979,,1
mixture,1000,0.006,91,1.032583831969616,1.0,,1,7.0166940393454045,1.9934488264949979,,1
mixture,1000,0.006,92,1.0265591547802315,1.0,,1,7.128330023040233,1.9934488264949979,,1
mixture,1000,0.006,93,1.0192803051140658,1.0,,1,7.092174187552937,1.9934488264949979,,1
mixture,1000,0.006,94,1.0326262774500972,1.0,,1,7.10852414877812,1.9934488264949979,,1
mixture,1000,0.006,95,1.0383184416173137,1.0,,1,7.075070862418545,1.9934488264949979,,1
mixture,1000,0.006,96,1.0272396798090746,1.0,,1,7.145236440404398,1.9934488264949979,,1
mixture,1000,0.006,97,1.0343665107195261,1.0,,1,7.050277941365932,1.9934488264949979,,1
mixture,1000,0.006,98,1.03749083224771,1.0,,1,7.162035489095404,1.9934488264949979,,1
mixture,1000,0.006,99,1.0136993836256232,1.0,,1,7.175092899570048,1.9934488264949979,,1
mixture,1000,0.01,0,1.1200656560598143,1.0,,1,11.095888379289528,1.9934488264949979,,1
mixture,1000,0.01,1,1.0686899005014534,1.0,,1,11.049691100451856,1.9934488264949979,,1
mixture,1000,0.01,2,1.1051841616253981,1.0,,1,11.042832314291378,1.9934488264949979,,1
mixture,1000,0.01,3,1.0764619934086146,1.0,,1,11.02137947987903,1.9934488264949979,,1
mixture,1000,0.01,4,1.0978431591340605,1.0,,1,11.020513481679792,1.9934488264949979,,1
mixture,1000,0.01,5,1.113343465860978,1.0,,1,10.974392195317014,1.9934488264949979,,1
mixture,1000,0.01,6,1.1004217002688017,1.0,,1,11.010106696325106,1.9934488264949979,,1
mixture,1000,0.01,7,1.1127896318865234,1.0,,1,11.068962620091124,1.9934488264949979,,1
mixture,1000,0.01,8,1.1232323334584282,1.0,,1,10.983823081078459,1.9934488264949979,,1
mixture,1000,0.01,9,1.1246945898028093,1.0,,1,10.944445030607506,1.9934488264949979,,1
mixture,1000,0.01,10,1.1091061800548092,1.0,,1,11.049743030472019,1.9934488264949979,,1
mixture,1000,0.01,11,1.1111491779490272,1.0,,1,11.080918544324607,1.9934488264949979,,1
mixture,1000,0.01,12,1.0948194122128638,1.0,,1,11.036094119949901,1.9934488264949979,,1
mixture,1000,0.01,13,1.1197862643734862,1.0,,1,11.095649191090601,1.9934488264949979,,1
mixture,1000,0.01,14,1.1178737898198914,1.0,,1,11.0487352427111,1.9934488264949979,,1
mixture,1000,0.01,15,1.1123835358343341,1.0,,1,11.043723528535784,1.9934488264949979,,1
mixture,1000,0.01,16,1.0888466760757962,1.0,,1,10.978629226874595,1.9934488264949979,,1
mixture,1000,0.01,17,1.0823063254750036,1.0,,1,11.06871959334759,1.9934488264949979,,1
mixture,1000,0.01,18,1.121475123026349,1.0,,1,11.132359688424465,1.9934488264949979,,1
mixture,1000,0.01,19,1.1377666755485503,1.0,,1,11.036672203229754,1.9934488264949979,,1
mixture,1000,0.01,20,1.0883421352415799,1.0,,1,11.084423371763782,1.9934488264949979,,1
mixture,1000,0.01,21,1.0907625426010488,1.0,,1,11.001879049901888,1.9934488264949979,,1
mixture,1000,0.01,22,1.0642309163918684,1.0,,1,11.03023675393838,1.9934488264949979,,1
mixture,1000,0.01,23,1.1189140412296061,1.0,,1,11.005166908470493,1.9934488264949979,,1
mixture,1000,0.01,24,1.092171496498496,1.0,,1,11.041447706853496,1.9934488264949979,,1
mixture,1000,0.01,25,1.0795439204187278,1.0,,1,10.920666421331294,1.9934488264949979,,1
mixture,1000,0.01,26,1.1353485365664162,1.0,,1,10.978695890602781,1.9934488264949979,,1
mixture,1000,0.01,27,1.085799141915325,1.0,,1,10.98311313809003,1.9934488264949979,,1
mixture,1000,0.01,28,1.1128858484039277,1.0,,1,10.86270694018171,1.9934488264949979,,1
mixture,1000,0.01,29,1.088856295148975,1.0,,1,11.032013307765997,1.9934488264949979,,1
mixture,1000,0.01,30,1.1134462770324847,1.0,,1,11.05561719313441,1.9934488264949979,,1
mixture,1000,0.01,31,1.109442636242745,1.0,,1,11.141374059559329,1.9934488264949979,,1
mixture,1000,0.01,32,1.0886952495172897,1.0,,1,11.082865791637822,1.9934488264949979,,1
mixture,1000,0.01,33,1.0999757261778575,1.0,,1,11.097686764704532,1.9934488264949979,,1
mixture,1000,0.01,34,1.1232232216809117,1.0,,1,11.067132188935151,1.9934488264949979,,1
mixture,1000,0.01,35,1.0715426110021282,1.0,,1,11.000954918488631,1.9934488264949979,,1
mixture,1000,0.01,36,1.105499497577074,1.0,,1,11.038011907956276,1.9934488264949979,,1
mixture,1000,0.01,37,1.0916250845264839,1.0,,1,11.05041744796403,1.9934488264949979,,1
mixture,1000,0.01,38,1.1089966813545542,1.0,,1,11.075201159393307,1.9934488264949979,,1
mixture,1000,0.01,39,1.087619698663676,1.0,,1,11.113173592891492,1.9934488264949979,,1
mixture,1000,0.01,40,1.0818620835722363,1.0,,1,11.035537328518227,1.9934488264949979,,1
mixture,1000,0.01,41,1.0825294107080787,1.0,,1,10.930416279862156,1.9934488264949979,,1
mixture,1000,0.01,42,1.0744082880304868,1.0,,1,10.94905347697399,1.9934488264949979,,1
mixture,1000,0.01,43,1.0968972720608468,1.0,,1,11.092452983034704,1.9934488264949979,,1
mixture,1000,0.01,44,1.1003748568111777,1.0,,1,11.004736844981476,1.9934488264949979,,1
mixture,1000,0.01,45,1.131122592705378,1.0,,1,11.019997580989374,1.9934488264949979,,1
mixture,1000,0.01,46,1.05923701303207,1.0,,1,10.952989907553144,1.9934488264949979,,1
mixture,1000,0.01,47,1.0802911885083035,1.0,,1,11.0394299493843,1.9934488264949979,,1
mixture,1000,0.01,48,1.104850534094703,1.0,,1,11.126186012310198,1.9934488264949979,,1
mixture,1000,0.01,49,1.0964952042489526,1.0,,1,10.97977039062527,1.9934488264949979,,1
mixture,1000,0.01,50,1.111575240947874,1.0,,1,11.12978094695589,1.9934488264949979,,1
mixture,1000,0.01,51,1.0880579336758054,1.0,,1,10.938604195213223,1.9934488264949979,,1
